#CNTAS Song Wed Oct 22 22:32:58 2014 
#USER: Song 
#DATE: Wed Oct 22 22:32:58 2014 
#TITLE: FAT Test measurement 
#CMD: scan(axis=s2th, start=-15, step=0.1, end=-118, time=15)
#STEPS: s2th = 0.1  
#ROI: Xmin=1 Xmax=128 Ymin=1 Ymax=128 
#COLLI: ALF1=600 ALF2=60 ALF3=30 ALF4=30
#CELL: A=   5.16 B=   5.16 C=   5.16
#CELL: alpha=90.00 beta=90.00 gamma=90.00
#PVEC1: H1=0.000 K1=0.000 L1=2.000
#PVEC2: H2=1.000 K2=1.000 L2=1.000
#ANGLES:       monok=   22.31       monho=   45.00          om=  300.00 
#ANGLES:        s2th=  -14.80         ath=    0.00      detang=    0.00 
#ANGLES:         sgU=    0.00         sgL=   -0.00       mvfoc=  549.00 
#ANGLES:        mtrX=    0.00        mtrY=   -0.99         mgU=    0.10 
#ANGLES:         mgL=    0.44         s1X=   30.00         s1Y=   30.00 
#ANGLES:         s1L=  142.68         s1U=  142.72         s2X=    8.83 
#ANGLES:         s2Y=    7.88         s2L=   26.14         s2U=   28.03 
#ANGLES:        strX=   -0.00        strY=    0.00       antrX=    0.00 
#ANGLES:       antrY=   12.00        angL=    0.00        angU=    0.01 
#ANGLES:      msdist= 2200.00      sadist=  926.62     detdist=  641.47 
#ANGLES:     anShRot=   11.50    anShLift=  150.00 
#ZEROS:       monok=   -0.32       monho=    0.00          om=    0.00 
#ZEROS:        s2th=    0.10         ath=   -0.43      detang=   -0.38 
#ZEROS:         sgU=    0.00         sgL=    0.00       mvfoc=    0.00 
#ZEROS:        mtrX=    0.00        mtrY=    0.00         mgU=    0.00 
#ZEROS:         mgL=    0.00         s1X=    0.00         s1Y=    0.00 
#ZEROS:         s1L=    0.00         s1U=    0.00         s2X=    0.00 
#ZEROS:         s2Y=    0.00         s2L=    0.00         s2U=    0.00 
#ZEROS:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ZEROS:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ZEROS:      msdist=    0.00      sadist=    0.00     detdist=    0.00 
#ZEROS:     anShRot=    0.00    anShLift=    0.00 
#DATA:
#     s2th        CNT      ROICNT       MON       TIME     2DFNUM    CNT/MON   Err(CNT/MON)
    -40.30        178        123   115745.0       15.0     114043      0.001      0.000
    -40.40        198        127   115712.0       15.0     114044      0.001      0.000
    -40.50        168        130   116123.0       15.0     114045      0.001      0.000
    -40.60        187        129   115833.0       15.0     114046      0.001      0.000
    -40.70        187        131   116170.0       15.0     114047      0.001      0.000
    -40.80        189        140   116788.0       15.0     114049      0.001      0.000
    -40.90        171        128   115518.0       15.0     114050      0.001      0.000
    -41.00        151        115   115729.0       15.0     114051      0.001      0.000
    -41.10        182        129   116306.0       15.0     114052      0.001      0.000
    -41.20        182        126   116122.0       15.0     114053      0.001      0.000
    -41.30        184        131   116427.0       15.0     114054      0.001      0.000
    -41.40        191        126   115971.0       15.0     114055      0.001      0.000
    -41.50        192        136   116186.0       15.0     114056      0.001      0.000
    -41.60        216        150   116131.0       15.0     114057      0.001      0.000
    -41.70        239        161   115907.0       15.0     114058      0.001      0.000
    -41.80        266        176   116002.0       15.0     114059      0.002      0.000
    -41.90        307        219   116770.0       15.0     114060      0.002      0.000
    -42.00        384        303   117304.0       15.0     114061      0.003      0.000
    -42.10        409        309   116582.0       15.0     114062      0.003      0.000
    -42.20        455        330   116851.0       15.0     114063      0.003      0.000
    -42.30        501        392   115830.0       15.0     114065      0.003      0.000
    -42.40        579        467   116668.0       15.0     114066      0.004      0.000
    -42.50        598        494   117127.0       15.0     114067      0.004      0.000
    -42.60        699        567   116287.0       15.0     114068      0.005      0.000
    -42.70        663        545   116640.0       15.0     114069      0.005      0.000
    -42.80        690        569   117035.0       15.0     114070      0.005      0.000
    -42.90        686        564   116771.0       15.0     114071      0.005      0.000
    -43.00        665        534   116589.0       15.0     114072      0.005      0.000
    -43.10        689        589   115376.0       15.0     114073      0.005      0.000
    -43.20        660        558   116091.0       15.0     114074      0.005      0.000
    -43.30        697        558   116047.0       15.0     114075      0.005      0.000
    -43.40        636        526   115594.0       15.0     114076      0.005      0.000
    -43.50        579        472   116767.0       15.0     114077      0.004      0.000
    -43.60        510        421   116780.0       15.0     114078      0.004      0.000
    -43.70        468        394   116452.0       15.0     114080      0.003      0.000
    -43.80        423        343   116325.0       15.0     114081      0.003      0.000
    -43.90        379        302   116143.0       15.0     114082      0.003      0.000
    -44.00        382        287   115796.0       15.0     114083      0.002      0.000
    -44.10        306        238   115300.0       15.0     114084      0.002      0.000
    -44.20        263        199   115786.0       15.0     114085      0.002      0.000
    -44.30        233        160   116609.0       15.0     114086      0.001      0.000
    -44.40        230        176   116444.0       15.0     114087      0.002      0.000
    -44.50        192        143   115985.0       15.0     114089      0.001      0.000
    -44.60        185        123   116573.0       15.0     114090      0.001      0.000
    -44.70        180        137   116287.0       15.0     114091      0.001      0.000
    -44.80        172        124   116583.0       15.0     114093      0.001      0.000
    -44.90        172        120   115693.0       15.0     114095      0.001      0.000
    -45.00        165        109   115735.0       15.0     114096      0.001      0.000
    -45.10        168        124   115670.0       15.0     114097      0.001      0.000
    -45.20        184        130   115967.0       15.0     114099      0.001      0.000
    -45.30        139         97   116222.0       15.0     114100      0.001      0.000
    -45.40        146        107   115972.0       15.0     114101      0.001      0.000
    -45.50        143        100   116813.0       15.0     114102      0.001      0.000
    -45.60        155        111   116217.0       15.0     114103      0.001      0.000
    -45.70        160        116   116453.0       15.0     114104      0.001      0.000
    -45.80        179        111   116119.0       15.0     114105      0.001      0.000
    -45.90        175        109   116207.0       15.0     114106      0.001      0.000
    -46.00        172        121   116583.0       15.0     114107      0.001      0.000
    -46.10        157        118   116784.0       15.0     114108      0.001      0.000
    -46.20        162        111   115862.0       15.0     114109      0.001      0.000
    -46.30        166        112   116300.0       15.0     114110      0.001      0.000
    -46.40        156        119   116903.0       15.0     114112      0.001      0.000
    -46.50        187        139   115947.0       15.0     114113      0.001      0.000
    -46.60        182        133   115714.0       15.0     114114      0.001      0.000
    -46.70        169        117   116147.0       15.0     114115      0.001      0.000
    -46.80        150        109   116520.0       15.0     114117      0.001      0.000
    -46.90        178        118   116079.0       15.0     114118      0.001      0.000
    -47.00        174        128   115897.0       15.0     114119      0.001      0.000
    -47.10        198        142   116000.0       15.0     114120      0.001      0.000
    -47.20        142        103   115708.0       15.0     114121      0.001      0.000
    -47.30        134        101   116224.0       15.0     114123      0.001      0.000
    -47.40        175        111   115961.0       15.0     114124      0.001      0.000
    -47.50        174        125   116293.0       15.0     114125      0.001      0.000
    -47.60        173        124   116505.0       15.0     114126      0.001      0.000
    -47.70        171        119   116896.0       15.0     114128      0.001      0.000
    -47.80        153         96   116224.0       15.0     114130      0.001      0.000
    -47.90        181        121   115629.0       15.0     114131      0.001      0.000
    -48.00        162        112   115767.0       15.0     114132      0.001      0.000
    -48.10        162        108   116573.0       15.0     114133      0.001      0.000
    -48.20        146        104   116820.0       15.0     114134      0.001      0.000
    -48.30        163        121   116030.0       15.0     114135      0.001      0.000
    -48.40        155        111   116614.0       15.0     114138      0.001      0.000
    -48.50        166        114   115657.0       15.0     114139      0.001      0.000
    -48.60        155        100   115787.0       15.0     114140      0.001      0.000
    -48.70        159        115   115837.0       15.0     114141      0.001      0.000
    -48.80        179        115   116710.0       15.0     114142      0.001      0.000
    -48.90        160        110   115920.0       15.0     114143      0.001      0.000
    -49.00        152        118   116144.0       15.0     114144      0.001      0.000
    -49.10        144         97   116836.0       15.0     114146      0.001      0.000
    -49.20        159        121   115524.0       15.0     114147      0.001      0.000
    -49.30        124         85   115682.0       15.0     114148      0.001      0.000
    -49.40        156        110   116277.0       15.0     114149      0.001      0.000
    -49.50        150        107   116794.0       15.0     114150      0.001      0.000
    -49.60        142         89   117049.0       15.0     114151      0.001      0.000
    -49.70        158        121   115640.0       15.0     114152      0.001      0.000
    -49.80        163        113   115281.0       15.0     114153      0.001      0.000
    -49.90        142        112   116372.0       15.0     114154      0.001      0.000
    -50.00        161        111   115878.0       15.0     114156      0.001      0.000
    -50.10        168        114   116122.0       15.0     114157      0.001      0.000
    -50.20        145         99   116357.0       15.0     114158      0.001      0.000
    -50.30        142         94   115561.0       15.0     114159      0.001      0.000
    -50.40        157        105   115676.0       15.0     114160      0.001      0.000
    -50.50        149         91   116421.0       15.0     114161      0.001      0.000
    -50.60        136         87   116492.0       15.0     114162      0.001      0.000
    -50.70        153         89   116025.0       15.0     114163      0.001      0.000
    -50.80        156        107   115885.0       15.0     114164      0.001      0.000
    -50.90        142         97   116101.0       15.0     114165      0.001      0.000
    -51.00        152        112   115836.0       15.0     114166      0.001      0.000
    -51.10        123         83   116898.0       15.0     114167      0.001      0.000
    -51.20        146        101   116601.0       15.0     114168      0.001      0.000
    -51.30        161        118   116046.0       15.0     114169      0.001      0.000
    -51.40        143        111   115231.0       15.0     114171      0.001      0.000
    -51.50        178        118   116335.0       15.0     114172      0.001      0.000
    -51.60        164        114   115841.0       15.0     114173      0.001      0.000
    -51.70        119         82   115879.0       15.0     114174      0.001      0.000
    -51.80        134         95   115847.0       15.0     114175      0.001      0.000
    -51.90        138         89   115509.0       15.0     114176      0.001      0.000
    -52.00        155        106   115726.0       15.0     114177      0.001      0.000
    -52.10        120         76   116983.0       15.0     114178      0.001      0.000
    -52.20        158        112   116896.0       15.0     114179      0.001      0.000
    -52.30        133         95   115931.0       15.0     114180      0.001      0.000
    -52.40        131         77   116116.0       15.0     114181      0.001      0.000
    -52.50        149        107   115280.0       15.0     114182      0.001      0.000
    -52.60        148         93   116351.0       15.0     114184      0.001      0.000
    -52.70        139         96   115746.0       15.0     114185      0.001      0.000
    -52.80        127         90   115916.0       15.0     114186      0.001      0.000
    -52.90        147        105   115298.0       15.0     114187      0.001      0.000
    -53.00        159        116   116288.0       15.0     114188      0.001      0.000
    -53.10        158        116   115970.0       15.0     114189      0.001      0.000
    -53.20        167        115   116658.0       15.0     114190      0.001      0.000
    -53.30        163        116   116259.0       15.0     114191      0.001      0.000
    -53.40        151         94   115962.0       15.0     114192      0.001      0.000
    -53.50        141         99   116132.0       15.0     114193      0.001      0.000
    -53.60        157        100   115917.0       15.0     114194      0.001      0.000
    -53.70        155        106   116892.0       15.0     114195      0.001      0.000
    -53.80        166        118   115040.0       15.0     114196      0.001      0.000
    -53.90        154        116   115753.0       15.0     114198      0.001      0.000
    -54.00        149         96   116734.0       15.0     114199      0.001      0.000
    -54.10        142         98   116180.0       15.0     114200      0.001      0.000
    -54.20        146        100   116724.0       15.0     114201      0.001      0.000
    -54.30        133         84   116202.0       15.0     114202      0.001      0.000
    -54.40        145         98   116354.0       15.0     114203      0.001      0.000
    -54.50        167        112   116213.0       15.0     114204      0.001      0.000
    -54.60        138         98   116165.0       15.0     114205      0.001      0.000
    -54.70        164        118   116220.0       15.0     114206      0.001      0.000
    -54.80        145        100   115237.0       15.0     114207      0.001      0.000
    -54.90        169        105   115706.0       15.0     114208      0.001      0.000
    -55.00        156        106   116124.0       15.0     114209      0.001      0.000
    -55.10        128         89   116204.0       15.0     114210      0.001      0.000
    -55.20        165        123   115609.0       15.0     114211      0.001      0.000
    -55.30        150         99   116593.0       15.0     114213      0.001      0.000
    -55.40        144        111   115630.0       15.0     114214      0.001      0.000
    -55.50        173        124   116299.0       15.0     114215      0.001      0.000
    -55.60        153        110   116332.0       15.0     114216      0.001      0.000
    -55.70        159        104   116345.0       15.0     114217      0.001      0.000
    -55.80        143         95   116178.0       15.0     114218      0.001      0.000
    -55.90        139         93   116007.0       15.0     114219      0.001      0.000
    -56.00        132        101   115713.0       15.0     114220      0.001      0.000
    -56.10        136         87   115806.0       15.0     114221      0.001      0.000
    -56.20        128         95   116880.0       15.0     114222      0.001      0.000
    -56.30        125         83   116406.0       15.0     114223      0.001      0.000
    -56.40        148        108   116205.0       15.0     114224      0.001      0.000
    -56.50        171        113   115698.0       15.0     114225      0.001      0.000
    -56.60        166        105   116204.0       15.0     114226      0.001      0.000
    -56.70        139         92   116152.0       15.0     114228      0.001      0.000
    -56.80        153        108   115937.0       15.0     114229      0.001      0.000
    -56.90        137         91   116241.0       15.0     114230      0.001      0.000
    -57.00        133        102   116846.0       15.0     114231      0.001      0.000
    -57.10        149        106   115907.0       15.0     114232      0.001      0.000
    -57.20        154         98   116095.0       15.0     114233      0.001      0.000
    -57.30        144         95   116073.0       15.0     114234      0.001      0.000
    -57.40        147        103   115784.0       15.0     114235      0.001      0.000
    -57.50        154        109   116008.0       15.0     114236      0.001      0.000
    -57.60        169        108   115396.0       15.0     114237      0.001      0.000
    -57.70        166        114   116000.0       15.0     114238      0.001      0.000
    -57.80        144         99   116081.0       15.0     114239      0.001      0.000
    -57.90        134         96   116425.0       15.0     114241      0.001      0.000
    -58.00        155         93   116571.0       15.0     114242      0.001      0.000
    -58.10        136         87   116294.0       15.0     114243      0.001      0.000
    -58.20        154        102   116310.0       15.0     114244      0.001      0.000
    -58.30        161        117   116178.0       15.0     114245      0.001      0.000
    -58.40        159        113   115113.0       15.0     114246      0.001      0.000
    -58.50        162        105   116378.0       15.0     114247      0.001      0.000
    -58.60        210        158   115927.0       15.0     114248      0.001      0.000
    -58.70        192        148   115397.0       15.0     114249      0.001      0.000
    -58.80        250        186   116338.0       15.0     114250      0.002      0.000
    -58.90        218        166   116371.0       15.0     114252      0.001      0.000
    -59.00        260        198   115530.0       15.0     114253      0.002      0.000
    -59.10        281        212   116638.0       15.0     114254      0.002      0.000
    -59.20        333        259   117123.0       15.0     114255      0.002      0.000
    -59.30        390        301   115620.0       15.0     114256      0.003      0.000
    -59.40        423        341   116756.0       15.0     114257      0.003      0.000
    -59.50        377        301   115892.0       15.0     114258      0.003      0.000
    -59.60        374        288   116380.0       15.0     114259      0.002      0.000
    -59.70        471        368   115824.0       15.0     114260      0.003      0.000
    -59.80        431        348   115488.0       15.0     114261      0.003      0.000
    -59.90        469        387   115963.0       15.0     114262      0.003      0.000
    -60.00        414        336   116554.0       15.0     114263      0.003      0.000
    -60.10        414        335   115721.0       15.0     114264      0.003      0.000
    -60.20        448        342   115795.0       15.0     114265      0.003      0.000
    -60.30        436        360   115278.0       15.0     114267      0.003      0.000
    -60.40        377        298   115330.0       15.0     114268      0.003      0.000
    -60.50        407        323   116583.0       15.0     114269      0.003      0.000
    -60.60        380        296   116317.0       15.0     114270      0.003      0.000
    -60.70        365        298   115389.0       15.0     114271      0.003      0.000
    -60.80        304        239   115801.0       15.0     114272      0.002      0.000
    -60.90        313        246   116156.0       15.0     114273      0.002      0.000
    -61.00        294        221   117098.0       15.0     114274      0.002      0.000
    -61.10        283        230   116178.0       15.0     114275      0.002      0.000
    -61.20        249        190   115721.0       15.0     114276      0.002      0.000
    -61.30        242        179   115026.0       15.0     114277      0.002      0.000
    -61.40        213        161   115338.0       15.0     114278      0.001      0.000
    -61.50        180        127   116174.0       15.0     114279      0.001      0.000
    -61.60        183        128   115265.0       15.0     114280      0.001      0.000
    -61.70        155        107   116891.0       15.0     114282      0.001      0.000
    -61.80        174        124   115045.0       15.0     114283      0.001      0.000
    -61.90        173        124   115374.0       15.0     114284      0.001      0.000
    -62.00        138        100   116014.0       15.0     114285      0.001      0.000
    -62.10        157        113   115751.0       15.0     114286      0.001      0.000
    -62.20        145        109   115481.0       15.0     114287      0.001      0.000
    -62.30        146        110   115708.0       15.0     114288      0.001      0.000
    -62.40        157        104   116211.0       15.0     114289      0.001      0.000
    -62.50        155        104   116325.0       15.0     114290      0.001      0.000
    -62.60        131         82   115744.0       15.0     114291      0.001      0.000
    -62.70        156        106   116540.0       15.0     114292      0.001      0.000
    -62.80        135         84   116536.0       15.0     114293      0.001      0.000
    -62.90        133         90   116002.0       15.0     114294      0.001      0.000
    -63.00        130         86   116315.0       15.0     114295      0.001      0.000
    -63.10        161        111   115908.0       15.0     114297      0.001      0.000
    -63.20        153        100   115667.0       15.0     114298      0.001      0.000
    -63.30        145        106   115397.0       15.0     114299      0.001      0.000
    -63.40        132         96   115529.0       15.0     114300      0.001      0.000
    -63.50        152        100   115914.0       15.0     114301      0.001      0.000
    -63.60        137         96   115759.0       15.0     114302      0.001      0.000
    -63.70        153        111   116423.0       15.0     114303      0.001      0.000
    -63.80        142         93   115868.0       15.0     114304      0.001      0.000
    -63.90        162        118   115618.0       15.0     114305      0.001      0.000
    -64.00        150        103   115742.0     15.001     114306      0.001      0.000
    -64.00        155        108   116101.0       15.0     114307      0.001      0.000
    -64.20        146        101   115636.0       15.0     114308      0.001      0.000
    -64.30        179        130   116249.0       15.0     114310      0.001      0.000
    -64.40        181        136   115877.0       15.0     114311      0.001      0.000
    -64.50        177        139   115875.0       15.0     114312      0.001      0.000
    -64.60        177        137   116290.0       15.0     114313      0.001      0.000
    -64.70        172        120   117023.0       15.0     114314      0.001      0.000
    -64.80        179        131   115009.0       15.0     114315      0.001      0.000
    -64.90        191        141   115681.0       15.0     114316      0.001      0.000
    -65.00        195        146   115233.0       15.0     114317      0.001      0.000
    -65.10        167        123   115948.0       15.0     114318      0.001      0.000
    -65.20        172        125   116115.0       15.0     114319      0.001      0.000
    -65.30        158        102   115735.0       15.0     114320      0.001      0.000
    -65.40        132         99   115614.0       15.0     114321      0.001      0.000
    -65.50        183        134   116508.0       15.0     114322      0.001      0.000
    -65.60        154        105   116187.0       15.0     114324      0.001      0.000
    -65.70        172        122   115518.0       15.0     114325      0.001      0.000
    -65.80        151        109   117001.0       15.0     114326      0.001      0.000
    -65.90        169        111   116875.0       15.0     114327      0.001      0.000
    -66.00        144        104   116740.0       15.0     114328      0.001      0.000
    -66.10        143         96   115673.0       15.0     114329      0.001      0.000
    -66.20        149        104   115435.0       15.0     114330      0.001      0.000
    -66.30        160        112   115935.0       15.0     114331      0.001      0.000
    -66.40        142        100   115828.0       15.0     114332      0.001      0.000
    -66.50        160        105   114663.0       15.0     114333      0.001      0.000
    -66.60        158        100   116097.0       15.0     114334      0.001      0.000
    -66.70        143        102   116319.0       15.0     114335      0.001      0.000
    -66.80        142         86   116152.0       15.0     114337      0.001      0.000
    -66.90        168        112   114781.0       15.0     114338      0.001      0.000
    -67.00        158         96   115666.0       15.0     114339      0.001      0.000
    -67.10        149        100   115637.0       15.0     114340      0.001      0.000
    -67.20        153        105   115655.0       15.0     114341      0.001      0.000
    -67.30        168        115   115732.0       15.0     114342      0.001      0.000
    -67.40        153         92   116648.0       15.0     114343      0.001      0.000
    -67.50        162        111   116571.0       15.0     114344      0.001      0.000
    -67.60        145         94   115989.0       15.0     114345      0.001      0.000
    -67.70        154        104   116515.0       15.0     114346      0.001      0.000
    -67.80        154        104   115358.0       15.0     114347      0.001      0.000
    -67.90        151        112   114475.0       15.0     114348      0.001      0.000
    -68.00        147        103   116017.0       15.0     114349      0.001      0.000
    -68.10        142         82   116179.0       15.0     114350      0.001      0.000
    -68.20        159         97   115723.0       15.0     114352      0.001      0.000
    -68.30        136         82   116045.0       15.0     114353      0.001      0.000
    -68.40        157        107   116490.0       15.0     114354      0.001      0.000
    -68.50        157        102   116148.0       15.0     114355      0.001      0.000
    -68.60        149        102   115933.0       15.0     114356      0.001      0.000
    -68.70        168        101   115353.0       15.0     114357      0.001      0.000
    -68.80        151         91   115637.0       15.0     114358      0.001      0.000
    -68.90        165        107   116331.0       15.0     114359      0.001      0.000
    -69.00        141         88   116077.0       15.0     114360      0.001      0.000
    -69.10        156        108   116428.0       15.0     114361      0.001      0.000
    -69.20        150        101   115898.0       15.0     114362      0.001      0.000
    -69.30        152        100   116354.0       15.0     114363      0.001      0.000
    -69.40        173        119   115250.0       15.0     114364      0.001      0.000
    -69.50        158         94   115756.0       15.0     114366      0.001      0.000
    -69.60        172        118   115865.0       15.0     114367      0.001      0.000
    -69.70        174        109   116611.0       15.0     114368      0.001      0.000
    -69.80        141         97   116275.0       15.0     114369      0.001      0.000
    -69.90        176        113   116569.0       15.0     114370      0.001      0.000
    -70.00        171        122   116157.0       15.0     114371      0.001      0.000
    -70.10        159         99   115671.0       15.0     114372      0.001      0.000
    -70.20        157        102   115602.0       15.0     114373      0.001      0.000
    -70.30        187        121   115603.0       15.0     114374      0.001      0.000
    -70.40        174        122   115513.0       15.0     114375      0.001      0.000
    -70.50        210        138   115799.0       15.0     114376      0.001      0.000
    -70.60        231        157   116140.0       15.0     114377      0.001      0.000
    -70.70        246        187   115578.0       15.0     114378      0.002      0.000
    -70.80        323        238   115957.0       15.0     114380      0.002      0.000
    -70.90        381        291   115929.0       15.0     114381      0.003      0.000
    -71.00        404        308   116203.0       15.0     114382      0.003      0.000
    -71.10        460        367   116286.0       15.0     114383      0.003      0.000
    -71.20        509        410   115321.0       15.0     114384      0.004      0.000
    -71.30        523        415   116617.0       15.0     114385      0.004      0.000
    -71.40        595        469   115889.0       15.0     114386      0.004      0.000
    -71.50        652        520   115692.0       15.0     114387      0.004      0.000
    -71.60        722        582   115559.0       15.0     114388      0.005      0.000
    -71.70        740        599   115495.0       15.0     114389      0.005      0.000
    -71.80        722        607   116225.0       15.0     114390      0.005      0.000
    -71.90        779        635   115816.0       15.0     114391      0.005      0.000
    -72.00        698        561   116518.0       15.0     114392      0.005      0.000
    -72.10        766        633   117053.0       15.0     114394      0.005      0.000
    -72.20        746        604   115989.0       15.0     114395      0.005      0.000
    -72.30        733        597   116058.0       15.0     114396      0.005      0.000
    -72.40        651        532   116037.0       15.0     114397      0.005      0.000
    -72.50        714        579   115992.0       15.0     114398      0.005      0.000
    -72.60        689        561   116987.0       15.0     114399      0.005      0.000
    -72.70        642        514   116513.0       15.0     114400      0.004      0.000
    -72.80        647        508   116914.0       15.0     114401      0.004      0.000
    -72.90        606        497   116253.0       15.0     114402      0.004      0.000
    -73.00        571        457   116297.0       15.0     114403      0.004      0.000
    -73.10        531        420   115891.0       15.0     114404      0.004      0.000
    -73.20        556        444   115877.0       15.0     114405      0.004      0.000
    -73.30        573        451   115673.0       15.0     114406      0.004      0.000
    -73.40        581        431   115630.0       15.0     114407      0.004      0.000
    -73.50        626        486   116777.0       15.0     114408      0.004      0.000
    -73.60        661        523   116489.0       15.0     114410      0.004      0.000
    -73.70        826        628   115837.0       15.0     114411      0.005      0.000
    -73.80        985        752   115385.0       15.0     114412      0.007      0.000
    -73.90       1219        940   115227.0       15.0     114413      0.008      0.000
    -74.00       1422       1126   116361.0       15.0     114414      0.010      0.000
    -74.10       1811       1455   116770.0       15.0     114415      0.012      0.000
    -74.20       2077       1706   115073.0       15.0     114416      0.015      0.000
    -74.30       2491       2072   115706.0       15.0     114417      0.018      0.000
    -74.40       2915       2466   115554.0       15.0     114418      0.021      0.000
    -74.50       3343       2822   116308.0       15.0     114419      0.024      0.000
    -74.60       3783       3210   116102.0       15.0     114420      0.028      0.000
    -74.70       4134       3508   115530.0       15.0     114421      0.030      0.001
    -74.80       4274       3677   115518.0       15.0     114422      0.032      0.001
    -74.90       4590       3949   116681.0       15.0     114424      0.034      0.001
    -75.00       4729       4054   116469.0       15.0     114425      0.035      0.001
    -75.10       4777       4074   115671.0       15.0     114426      0.035      0.001
    -75.20       4797       4145   115348.0       15.0     114427      0.036      0.001
    -75.30       4962       4212   116017.0       15.0     114428      0.036      0.001
    -75.40       5071       4364   116881.0       15.0     114429      0.037      0.001
    -75.50       4888       4220   116667.0       15.0     114430      0.036      0.001
    -75.60       4807       4122   116321.0       15.0     114431      0.035      0.001
    -75.70       4517       3876   115884.0       15.0     114432      0.033      0.001
    -75.80       4395       3790   115235.0       15.0     114433      0.033      0.001
    -75.90       4335       3715   116322.0       15.0     114434      0.032      0.001
    -76.00       4149       3602   116377.0       15.0     114435      0.031      0.001
    -76.10       3900       3377   116317.0       15.0     114436      0.029      0.001
    -76.20       3687       3192   116201.0       15.0     114437      0.027      0.000
    -76.30       3479       2998   115811.0       15.0     114439      0.026      0.000
    -76.40       3166       2719   115511.0       15.0     114440      0.024      0.000
    -76.50       2743       2369   116633.0       15.0     114441      0.020      0.000
    -76.60       2553       2204   116884.0       15.0     114442      0.019      0.000
    -76.70       2248       1901   116178.0       15.0     114443      0.016      0.000
    -76.80       1893       1619   115531.0       15.0     114444      0.014      0.000
    -76.90       1625       1383   116512.0       15.0     114445      0.012      0.000
    -77.00       1385       1171   115423.0       15.0     114446      0.010      0.000
    -77.10       1108        924   116271.0       15.0     114447      0.008      0.000
    -77.20        924        771   116922.0       15.0     114448      0.007      0.000
    -77.30        750        632   116722.0       15.0     114449      0.005      0.000
    -77.40        599        480   115077.0       15.0     114450      0.004      0.000
    -77.50        449        343   114120.0       15.0     114451      0.003      0.000
    -77.60        344        266   112455.0       15.0     114452      0.002      0.000
    -77.70        246        174   110425.0       15.0     114453      0.002      0.000
    -77.80        201        126   107924.0       15.0     114454      0.001      0.000
    -77.90        183        134   113314.0       15.0     114456      0.001      0.000
    -78.00        164        107   116476.0       15.0     114457      0.001      0.000
    -78.10        157        101   116551.0       15.0     114458      0.001      0.000
    -78.20        140         95   116205.0       15.0     114459      0.001      0.000
    -78.30        164        105   115809.0       15.0     114460      0.001      0.000
    -78.40        142         94   114959.0       15.0     114461      0.001      0.000
    -78.50        180        110   115967.0       15.0     114462      0.001      0.000
    -78.60        159        110   116524.0       15.0     114463      0.001      0.000
    -78.70        134         89   114996.0       15.0     114464      0.001      0.000
    -78.80        129         94   115041.0       15.0     114465      0.001      0.000
    -78.90        142         88   115556.0       15.0     114466      0.001      0.000
    -78.91        159        109   116382.0       15.0     114467      0.001      0.000
    -79.10        126         85   116001.0       15.0     114468      0.001      0.000
    -79.20        131         81   115868.0       15.0     114469      0.001      0.000
    -79.30        157         97   115324.0       15.0     114470      0.001      0.000
    -79.40        143         99   115536.0       15.0     114471      0.001      0.000
    -79.50        148         92   116327.0       15.0     114473      0.001      0.000
    -79.60        125         80   116122.0       15.0     114474      0.001      0.000
    -79.70        167        107   116152.0       15.0     114475      0.001      0.000
    -79.80        129         72   115843.0       15.0     114476      0.001      0.000
    -79.90        147         93   115414.0       15.0     114477      0.001      0.000
    -80.00        157        111   115491.0       15.0     114478      0.001      0.000
    -80.10        149         85   115655.0       15.0     114479      0.001      0.000
    -80.20        137         94   115547.0       15.0     114480      0.001      0.000
    -80.30        148        106   115360.0       15.0     114481      0.001      0.000
    -80.40        154         99   116304.0       15.0     114482      0.001      0.000
    -80.50        130         85   115005.0       15.0     114483      0.001      0.000
    -80.60        153         98   116210.0       15.0     114484      0.001      0.000
    -80.70        125         89   116446.0       15.0     114485      0.001      0.000
    -80.80        166        103   115585.0       15.0     114486      0.001      0.000
    -80.90        140         99   115778.0       15.0     114488      0.001      0.000
    -81.00        137         89   116084.0       15.0     114489      0.001      0.000
    -81.10        147         87   115716.0       15.0     114490      0.001      0.000
    -81.20        133         91   116203.0       15.0     114491      0.001      0.000
    -81.30        141         87   115823.0       15.0     114492      0.001      0.000
    -81.40        139         87   115383.0       15.0     114493      0.001      0.000
    -81.50        170        111   115728.0       15.0     114494      0.001      0.000
    -81.60        163         95   116110.0       15.0     114495      0.001      0.000
    -81.70        145        101   115731.0       15.0     114496      0.001      0.000
    -81.80        136         87   115766.0       15.0     114497      0.001      0.000
    -81.90        151        100   116134.0       15.0     114498      0.001      0.000
    -81.91        139         89   115477.0       15.0     114499      0.001      0.000
    -82.10        144         91   116040.0       15.0     114500      0.001      0.000
    -82.20        136         90   115909.0       15.0     114501      0.001      0.000
    -82.30        137         84   115478.0       15.0     114502      0.001      0.000
    -82.40        124         79   115879.0       15.0     114503      0.001      0.000
    -82.50        138         85   115845.0       15.0     114505      0.001      0.000
    -82.60        142         87   115503.0       15.0     114506      0.001      0.000
    -82.70        142         99   116247.0       15.0     114507      0.001      0.000
    -82.80        156        113   115886.0       15.0     114508      0.001      0.000
