#CNTAS Song Sat Jul 19 01:06:59 2014 
#USER: Song 
#DATE: Sat Jul 19 01:06:59 2014 
#TITLE: FAT Test measurement 
#CMD: scan(axis=om, start=350, step=0.2, end=10, time=5)
#STEPS: om = 0.2  
#ROI: Xmin=1 Xmax=128 Ymin=1 Ymax=128 
#COLLI: ALF1=600 ALF2=60 ALF3=30 ALF4=30
#CELL: A=  3.864 B=  3.864 C=  11.73
#CELL: alpha=90.00 beta=90.00 gamma=90.00
#PVEC1: H1=2.000 K1=0.000 L1=0.000
#PVEC2: H2=0.000 K2=0.000 L2=4.000
#ANGLES:       monok=   17.44       monho=   34.87          om=  350.00 
#ANGLES:        s2th=  -59.32         ath=   17.44      detang=   34.87 
#ANGLES:         sgU=    0.00         sgL=   -0.74       mvfoc=  500.00 
#ANGLES:        mtrX=    0.00        mtrY=   -1.00         mgU=    0.10 
#ANGLES:         mgL=    1.12         s1X=   32.05         s1Y=   32.05 
#ANGLES:         s1L=  142.72         s1U=  142.72         s2X=    9.46 
#ANGLES:         s2Y=    8.49         s2L=   25.00         s2U=   25.00 
#ANGLES:        strX=    0.01        strY=    0.00       antrX=    0.00 
#ANGLES:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ANGLES:      msdist= 2490.10      sadist=  997.65     detdist=  650.00 
#ANGLES:     anShRot=   13.50    anShLift=  150.00 
#ZEROS:       monok=   -0.24       monho=    0.31          om=    0.00 
#ZEROS:        s2th=    0.10         ath=   -0.53      detang=   -0.07 
#ZEROS:         sgU=    0.00         sgL=    0.00       mvfoc=    0.00 
#ZEROS:        mtrX=    0.00        mtrY=    0.00         mgU=    0.00 
#ZEROS:         mgL=    0.00         s1X=    0.00         s1Y=    0.00 
#ZEROS:         s1L=    0.00         s1U=    0.00         s2X=    0.00 
#ZEROS:         s2Y=    0.00         s2L=    0.00         s2U=    0.00 
#ZEROS:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ZEROS:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ZEROS:      msdist=    0.00      sadist=    0.00     detdist=    0.00 
#ZEROS:     anShRot=    0.00    anShLift=    0.00 
#DATA:
#       om        CNT      ROICNT       MON       TIME     2DFNUM    CNT/MON   Err(CNT/MON)
    301.00          4          0     6453.0        5.0     104368      0.000      0.000
    300.80          0          0     6232.0        5.0     104369      0.000      0.000
    300.60          2          0     6433.0        5.0     104370      0.000      0.000
    300.40          3          0     6180.0        5.0     104371      0.000      0.000
    300.20          3          2     6288.0        5.0     104372      0.000      0.000
    300.00          5          0     6483.0        5.0     104373      0.000      0.000
    299.80          5          1     6385.0        5.0     104374      0.000      0.000
    299.60          2          0     6265.0        5.0     104375      0.000      0.000
    299.40          1          0     6376.0        5.0     104376      0.000      0.000
    299.20          3          1     6481.0        5.0     104377      0.000      0.000
    299.00          1          0     6318.0        5.0     104378      0.000      0.000
    298.80          4          1     6277.0        5.0     104379      0.000      0.000
    298.60          2          0     6354.0      5.008     104380      0.000      0.000
    298.40          6          3     6355.0        5.0     104381      0.000      0.000
    298.20          3          0     6442.0      5.008     104382      0.000      0.000
    298.00          6          1     6332.0        5.0     104383      0.000      0.000
    297.80          2          0     6385.0        5.0     104384      0.000      0.000
    297.60          2          1     6418.0        5.0     104385      0.000      0.000
    297.40          3          0     6437.0        5.0     104386      0.000      0.000
    297.20          3          1     6425.0        5.0     104387      0.000      0.000
    297.00          2          0     6259.0        5.0     104388      0.000      0.000
    296.80          3          1     6411.0      5.007     104389      0.000      0.000
    296.60          6          1     6504.0        5.0     104390      0.000      0.000
    296.40          4          0     6308.0        5.0     104391      0.000      0.000
    296.20          5          1     6285.0        5.0     104392      0.000      0.000
    296.00          6          2     6323.0        5.0     104393      0.000      0.000
    295.80          4          1     6410.0        5.0     104394      0.000      0.000
    295.60          4          0     6257.0        5.0     104395      0.000      0.000
    295.40          5          1     6410.0        5.0     104396      0.000      0.000
    295.20          3          0     6351.0        5.0     104397      0.000      0.000
    295.00          3          0     6401.0        5.0     104398      0.000      0.000
    294.80          1          1     6306.0        5.0     104399      0.000      0.000
    294.60          2          0     6409.0        5.0     104400      0.000      0.000
    294.40          3          1     6558.0        5.0     104401      0.000      0.000
    294.20          5          1     6247.0        5.0     104402      0.000      0.000
    294.00          5          2     6498.0        5.0     104403      0.000      0.000
    293.80          2          0     6433.0        5.0     104404      0.000      0.000
    293.60          2          1     6360.0        5.0     104405      0.000      0.000
    293.40          3          0     6458.0        5.0     104406      0.000      0.000
    293.20          4          0     6311.0        5.0     104407      0.000      0.000
    293.00          1          0     6243.0        5.0     104408      0.000      0.000
    292.80          3          0     6191.0        5.0     104409      0.000      0.000
    292.60          2          0     6322.0        5.0     104410      0.000      0.000
    292.40          2          0     6273.0        5.0     104411      0.000      0.000
    292.20          4          1     6355.0        5.0     104412      0.000      0.000
    292.00          5          2     6275.0        5.0     104413      0.000      0.000
    291.80          3          1     6388.0        5.0     104414      0.000      0.000
    291.60          4          0     6298.0        5.0     104415      0.000      0.000
    291.40          3          2     6333.0        5.0     104416      0.000      0.000
    291.20          2          0     6415.0        5.0     104417      0.000      0.000
    291.00          3          0     6322.0        5.0     104418      0.000      0.000
    290.80          2          0     6192.0        5.0     104419      0.000      0.000
    290.60          4          1     6448.0        5.0     104420      0.000      0.000
    290.40          3          0     6293.0        5.0     104421      0.000      0.000
    290.20          2          0     6403.0        5.0     104422      0.000      0.000
    290.00          0          0     6337.0        5.0     104423      0.000      0.000
    289.80          2          0     6400.0        5.0     104424      0.000      0.000
    289.60          3          1     6270.0        5.0     104425      0.000      0.000
    289.40          3          0     6299.0        5.0     104426      0.000      0.000
    289.20          3          0     6280.0        5.0     104427      0.000      0.000
    289.00          5          0     6311.0        5.0     104428      0.000      0.000
    288.80          0          0     6356.0        5.0     104429      0.000      0.000
    288.60          1          0     6436.0        5.0     104430      0.000      0.000
    288.40          5          0     6208.0        5.0     104431      0.000      0.000
    288.20          1          0     6369.0        5.0     104432      0.000      0.000
    288.00          3          1     6454.0        5.0     104433      0.000      0.000
    287.80          2          1     6340.0        5.0     104434      0.000      0.000
    287.60          2          0     6276.0        5.0     104435      0.000      0.000
    287.40          4          0     6394.0      5.008     104436      0.000      0.000
    287.20          4          1     6315.0        5.0     104437      0.000      0.000
    287.00          4          0     6372.0        5.0     104438      0.000      0.000
    286.80          1          0     6380.0        5.0     104439      0.000      0.000
    286.60          2          0     6365.0      5.008     104440      0.000      0.000
    286.40          3          0     6329.0        5.0     104441      0.000      0.000
    286.20          2          0     6319.0        5.0     104442      0.000      0.000
    286.00          1          0     6249.0        5.0     104443      0.000      0.000
    285.80          1          1     6344.0        5.0     104444      0.000      0.000
    285.60          4          0     6277.0        5.0     104445      0.000      0.000
    285.40          1          0     6360.0        5.0     104446      0.000      0.000
    285.20          3          0     6424.0        5.0     104447      0.000      0.000
    285.00          1          1     6324.0        5.0     104448      0.000      0.000
    284.80          3          0     6296.0        5.0     104449      0.000      0.000
    284.60          4          0     6312.0        5.0     104450      0.000      0.000
    284.40          2          0     6540.0        5.0     104451      0.000      0.000
    284.20          1          0     6553.0        5.0     104452      0.000      0.000
    284.00          2          0     6331.0        5.0     104453      0.000      0.000
    283.80          4          1     6455.0      5.007     104454      0.000      0.000
    283.60          2          0     6334.0        5.0     104455      0.000      0.000
    283.40          1          0     6355.0        5.0     104456      0.000      0.000
    283.20          3          0     6370.0        5.0     104457      0.000      0.000
    283.00          1          0     6465.0        5.0     104458      0.000      0.000
    282.80          1          0     6380.0        5.0     104459      0.000      0.000
    282.60          5          0     6255.0        5.0     104460      0.000      0.000
    282.40          6          0     6301.0        5.0     104461      0.000      0.000
    282.20          1          0     6179.0        5.0     104462      0.000      0.000
    282.00          4          0     6247.0        5.0     104463      0.000      0.000
    281.80          1          0     6180.0        5.0     104464      0.000      0.000
    281.60          5          1     6274.0        5.0     104465      0.000      0.000
    281.40          2          0     6198.0        5.0     104466      0.000      0.000
    281.20          3          0     6254.0        5.0     104467      0.000      0.000
    281.00          3          0     6349.0        5.0     104468      0.000      0.000
    280.80          2          0     6299.0        5.0     104469      0.000      0.000
    280.60          1          0     6308.0        5.0     104470      0.000      0.000
    280.40          4          1     6334.0        5.0     104471      0.000      0.000
    280.20          3          1     6277.0        5.0     104472      0.000      0.000
    280.00          3          1     6285.0        5.0     104473      0.000      0.000
    279.80          0          0     6305.0        5.0     104474      0.000      0.000
    279.60          1          0     6205.0        5.0     104475      0.000      0.000
    279.40          2          0     6160.0        5.0     104476      0.000      0.000
    279.20          5          1     6313.0        5.0     104477      0.000      0.000
    279.00          4          2     6285.0        5.0     104478      0.000      0.000
    278.80          0          0     6349.0        5.0     104479      0.000      0.000
    278.60          0          0     6367.0      5.007     104480      0.000      0.000
    278.40          5          1     6322.0        5.0     104481      0.000      0.000
    278.20          3          0     6307.0        5.0     104482      0.000      0.000
    278.00          5          0     6397.0        5.0     104483      0.000      0.000
    277.80          1          1     6249.0        5.0     104484      0.000      0.000
    277.60          3          1     6239.0        5.0     104485      0.000      0.000
    277.40          1          0     6252.0        5.0     104486      0.000      0.000
    277.20          0          0     6277.0        5.0     104487      0.000      0.000
    277.00          0          0     6358.0        5.0     104488      0.000      0.000
    276.80          2          0     6426.0        5.0     104489      0.000      0.000
    276.60          2          0     6403.0        5.0     104490      0.000      0.000
    276.40          2          0     6392.0        5.0     104491      0.000      0.000
    276.20          1          0     6298.0        5.0     104492      0.000      0.000
    276.00          2          0     6327.0        5.0     104493      0.000      0.000
    275.80          1          0     6374.0        5.0     104494      0.000      0.000
    275.60          1          0     6335.0        5.0     104495      0.000      0.000
    275.40          1          0     6306.0        5.0     104496      0.000      0.000
    275.20          1          0     6356.0        5.0     104497      0.000      0.000
    275.00          4          1     6426.0        5.0     104498      0.000      0.000
    274.80          1          0     6387.0        5.0     104499      0.000      0.000
    274.60          0          0     6380.0        5.0     104500      0.000      0.000
    274.40          5          2     6251.0        5.0     104501      0.000      0.000
    274.20          5          1     6392.0        5.0     104502      0.000      0.000
    274.00          2          0     6272.0        5.0     104503      0.000      0.000
    273.80          2          1     6280.0        5.0     104504      0.000      0.000
    273.60          1          0     6316.0        5.0     104505      0.000      0.000
    273.40          0          0     6137.0        5.0     104506      0.000      0.000
    273.20          4          0     6422.0        5.0     104507      0.000      0.000
    273.00          4          1     6293.0        5.0     104508      0.000      0.000
    272.80          2          0     6319.0        5.0     104509      0.000      0.000
    272.60          3          0     6273.0        5.0     104510      0.000      0.000
    272.40          3          0     6358.0        5.0     104511      0.000      0.000
    272.20          3          0     6319.0        5.0     104512      0.000      0.000
    272.00          6          1     6202.0        5.0     104513      0.000      0.000
    271.80          1          0     6257.0        5.0     104514      0.000      0.000
    271.60          6          0     6272.0        5.0     104515      0.000      0.000
    271.40          2          0     6258.0        5.0     104516      0.000      0.000
    271.20          1          0     6317.0        5.0     104517      0.000      0.000
    271.00          4          0     6421.0        5.0     104518      0.000      0.000
    270.80          3          0     6287.0        5.0     104519      0.000      0.000
    270.60          4          1     6153.0        5.0     104520      0.000      0.000
    270.40          1          0     6346.0        5.0     104521      0.000      0.000
    270.20          0          0     6472.0        5.0     104522      0.000      0.000
    270.00          5          0     6394.0        5.0     104523      0.000      0.000
    269.80          2          0     6376.0        5.0     104524      0.000      0.000
    269.60          2          0     6339.0        5.0     104525      0.000      0.000
    269.40          0          0     6436.0        5.0     104526      0.000      0.000
    269.20          6          0     6314.0        5.0     104527      0.000      0.000
    269.00          2          0     6182.0        5.0     104528      0.000      0.000
    268.80          4          3     6389.0        5.0     104529      0.000      0.000
    268.60          1          0     6371.0        5.0     104530      0.000      0.000
    268.40          3          0     6353.0        5.0     104531      0.000      0.000
    268.20          5          1     6345.0        5.0     104532      0.000      0.000
    268.00          3          0     6397.0        5.0     104533      0.000      0.000
    267.80          4          1     6480.0        5.0     104534      0.000      0.000
    267.60          6          1     6154.0        5.0     104535      0.000      0.000
    267.40          2          0     6260.0        5.0     104536      0.000      0.000
    267.20          9          6     6386.0        5.0     104537      0.001      0.000
    267.00          3          1     6325.0        5.0     104538      0.000      0.000
    266.80          4          2     6259.0        5.0     104539      0.000      0.000
    266.60          4          1     6336.0        5.0     104540      0.000      0.000
    266.40          6          1     6375.0        5.0     104541      0.000      0.000
    266.20          1          0     6305.0        5.0     104542      0.000      0.000
    266.00          2          0     6354.0        5.0     104543      0.000      0.000
    265.80          2          0     6379.0        5.0     104544      0.000      0.000
    265.60          2          0     6348.0        5.0     104545      0.000      0.000
    265.40          2          0     6504.0        5.0     104546      0.000      0.000
    265.20          2          2     6298.0        5.0     104547      0.000      0.000
    265.00          3          0     6272.0        5.0     104548      0.000      0.000
    264.80          4          3     6254.0      5.008     104549      0.000      0.000
    264.60          5          3     6267.0        5.0     104550      0.000      0.000
    264.40          5          1     6417.0        5.0     104551      0.000      0.000
    264.20          0          0     6358.0        5.0     104552      0.000      0.000
    264.00          2          0     6391.0        5.0     104553      0.000      0.000
    263.80          1          0     6272.0        5.0     104554      0.000      0.000
    263.60          2          0     6284.0        5.0     104555      0.000      0.000
    263.40          1          0     6390.0        5.0     104556      0.000      0.000
    263.20          3          0     6387.0        5.0     104557      0.000      0.000
    263.00          1          0     6387.0        5.0     104558      0.000      0.000
    262.80          2          0     6378.0        5.0     104559      0.000      0.000
    262.60          6          2     6356.0        5.0     104560      0.000      0.000
    262.40          2          0     6446.0        5.0     104561      0.000      0.000
    262.20          2          1     6401.0        5.0     104562      0.000      0.000
    262.00          4          1     6170.0        5.0     104563      0.000      0.000
    261.80          5          1     6338.0        5.0     104564      0.000      0.000
    261.60          3          1     6351.0        5.0     104565      0.000      0.000
    261.40          2          0     6285.0        5.0     104566      0.000      0.000
    261.20          1          0     6291.0        5.0     104567      0.000      0.000
    261.00          3          1     6450.0        5.0     104568      0.000      0.000
    260.80          3          1     6330.0        5.0     104569      0.000      0.000
    260.60          2          1     6362.0        5.0     104570      0.000      0.000
    260.40          2          1     6256.0        5.0     104571      0.000      0.000
    260.20          0          0     6474.0        5.0     104572      0.000      0.000
    260.00          3          1     6336.0        5.0     104573      0.000      0.000
    259.80          1          0     6233.0        5.0     104574      0.000      0.000
    259.60          1          0     6333.0        5.0     104575      0.000      0.000
    259.40          2          0     6228.0        5.0     104576      0.000      0.000
    259.20          3          0     6298.0        5.0     104577      0.000      0.000
    259.00          3          0     6453.0        5.0     104578      0.000      0.000
    258.80          4          0     6387.0        5.0     104579      0.000      0.000
    258.60          2          0     6477.0        5.0     104580      0.000      0.000
    258.40          2          0     6346.0        5.0     104581      0.000      0.000
    258.20          4          0     6325.0        5.0     104582      0.000      0.000
    258.00          3          1     6212.0        5.0     104583      0.000      0.000
    257.80          4          0     6147.0        5.0     104584      0.000      0.000
    257.60          2          1     6334.0        5.0     104585      0.000      0.000
    257.40          2          0     6425.0        5.0     104586      0.000      0.000
    257.20          3          1     6247.0        5.0     104587      0.000      0.000
    257.00          2          0     6384.0        5.0     104588      0.000      0.000
    256.80          4          0     6226.0        5.0     104589      0.000      0.000
    256.60          3          0     6278.0      5.007     104590      0.000      0.000
    256.40          4          0     6399.0        5.0     104591      0.000      0.000
    256.20          2          1     6309.0        5.0     104592      0.000      0.000
    256.00          4          1     6034.0        5.0     104593      0.000      0.000
    255.80          2          0     6166.0        5.0     104594      0.000      0.000
    255.60          1          0     6367.0        5.0     104595      0.000      0.000
    255.40          2          1     6341.0        5.0     104596      0.000      0.000
    255.20          3          1     6209.0        5.0     104597      0.000      0.000
    255.00          3          0     6376.0      5.008     104598      0.000      0.000
    254.80          5          0     6377.0      5.008     104599      0.000      0.000
    254.60          4          0     6348.0        5.0     104600      0.000      0.000
    254.40          2          0     6259.0        5.0     104601      0.000      0.000
    254.20          2          0     6358.0        5.0     104602      0.000      0.000
    254.00          1          0     6435.0      5.008     104603      0.000      0.000
    253.80          2          0     6287.0        5.0     104604      0.000      0.000
    253.60          4          0     6384.0        5.0     104605      0.000      0.000
    253.40          4          1     6405.0        5.0     104606      0.000      0.000
    253.20          7          0     6456.0        5.0     104607      0.000      0.000
    253.00          1          0     6335.0        5.0     104608      0.000      0.000
    252.80          3          1     6295.0        5.0     104609      0.000      0.000
    252.60          3          2     6326.0        5.0     104610      0.000      0.000
    252.40          2          1     6407.0        5.0     104611      0.000      0.000
    252.20          5          0     6382.0        5.0     104612      0.000      0.000
    252.00          4          2     6443.0        5.0     104613      0.000      0.000
    251.80          1          0     6518.0        5.0     104614      0.000      0.000
    251.60          4          0     6296.0        5.0     104615      0.000      0.000
    251.40          1          0     6345.0        5.0     104616      0.000      0.000
    251.20          1          0     6537.0        5.0     104617      0.000      0.000
    251.00          4          0     6507.0        5.0     104618      0.000      0.000
    250.80          2          0     6428.0        5.0     104619      0.000      0.000
    250.60          6          1     6264.0        5.0     104620      0.000      0.000
    250.40          1          0     6327.0        5.0     104621      0.000      0.000
    250.20          3          0     6396.0        5.0     104622      0.000      0.000
    250.00          2          0     6323.0        5.0     104623      0.000      0.000
    249.80          3          0     6348.0        5.0     104624      0.000      0.000
    249.60          1          0     6375.0        5.0     104625      0.000      0.000
    249.40          2          0     6419.0        5.0     104626      0.000      0.000
    249.20          8          3     6425.0        5.0     104627      0.000      0.000
    249.00          2          1     6323.0        5.0     104628      0.000      0.000
    248.80          4          0     6179.0        5.0     104629      0.000      0.000
    248.60          2          1     6310.0        5.0     104630      0.000      0.000
    248.40          6          2     6449.0        5.0     104631      0.000      0.000
    248.20          8          3     6291.0        5.0     104632      0.000      0.000
    248.00          4          1     6284.0      5.008     104633      0.000      0.000
    247.80          6          0     6403.0        5.0     104634      0.000      0.000
    247.60          3          1     6351.0      5.007     104635      0.000      0.000
    247.40          5          1     6252.0        5.0     104636      0.000      0.000
    247.20          2          0     6374.0        5.0     104637      0.000      0.000
    247.00          4          0     6279.0        5.0     104638      0.000      0.000
    246.80          4          2     6488.0        5.0     104639      0.000      0.000
    246.60          2          0     6359.0        5.0     104640      0.000      0.000
    246.40          2          0     6308.0        5.0     104641      0.000      0.000
    246.20          2          0     6280.0        5.0     104642      0.000      0.000
    246.00          4          1     6215.0        5.0     104643      0.000      0.000
    245.80          4          1     6374.0        5.0     104644      0.000      0.000
    245.60          7          1     6295.0        5.0     104645      0.000      0.000
    245.40          3          1     6309.0        5.0     104646      0.000      0.000
    245.20          4          0     6330.0        5.0     104647      0.000      0.000
    245.00          1          1     6203.0        5.0     104648      0.000      0.000
    244.80          2          0     6411.0        5.0     104649      0.000      0.000
    244.60          7          2     6460.0        5.0     104650      0.000      0.000
    244.40          2          1     6357.0        5.0     104651      0.000      0.000
    244.20          5          0     6291.0        5.0     104652      0.000      0.000
    244.00          2          0     6400.0        5.0     104653      0.000      0.000
    243.80          4          1     6269.0        5.0     104654      0.000      0.000
    243.60          4          0     6387.0        5.0     104655      0.000      0.000
    243.40          1          0     6472.0      5.007     104656      0.000      0.000
    243.20          4          0     6395.0        5.0     104657      0.000      0.000
    243.00          5          0     6286.0        5.0     104658      0.000      0.000
    242.80          1          0     6396.0        5.0     104659      0.000      0.000
    242.60          7          0     6450.0        5.0     104660      0.000      0.000
    242.40          3          0     6365.0        5.0     104661      0.000      0.000
    242.20          4          1     6419.0        5.0     104662      0.000      0.000
    242.00          5          1     6303.0      5.008     104663      0.000      0.000
    241.80          2          1     6343.0        5.0     104664      0.000      0.000
    241.60          5          1     6400.0        5.0     104665      0.000      0.000
    241.40          3          0     6379.0        5.0     104666      0.000      0.000
    241.20          2          2     6402.0        5.0     104667      0.000      0.000
    241.00          2          0     6203.0        5.0     104668      0.000      0.000
    240.80          7          0     6225.0        5.0     104669      0.000      0.000
    240.60          5          2     6407.0        5.0     104670      0.000      0.000
    240.40          4          1     6388.0        5.0     104671      0.000      0.000
    240.20          7          0     6422.0        5.0     104672      0.000      0.000
    240.00          6          1     6247.0        5.0     104673      0.000      0.000
    239.80         12          0     6190.0        5.0     104674      0.000      0.000
    239.60          6          1     6283.0        5.0     104675      0.000      0.000
    239.40          7          3     6293.0        5.0     104676      0.000      0.000
    239.20          3          0     6286.0        5.0     104677      0.000      0.000
    239.00          1          0     6263.0        5.0     104678      0.000      0.000
    238.80          4          2     6321.0        5.0     104679      0.000      0.000
    238.60          6          1     6341.0        5.0     104680      0.000      0.000
    238.40          4          2     6282.0        5.0     104681      0.000      0.000
    238.20          4          0     6257.0        5.0     104682      0.000      0.000
    238.00          6          1     6382.0        5.0     104683      0.000      0.000
    237.80          6          0     6317.0        5.0     104684      0.000      0.000
    237.60          1          0     6549.0        5.0     104685      0.000      0.000
    237.40          4          1     6350.0        5.0     104686      0.000      0.000
    237.20          9          1     6285.0        5.0     104687      0.000      0.000
    237.00          5          2     6348.0        5.0     104688      0.000      0.000
    236.80          6          0     6325.0        5.0     104689      0.000      0.000
    236.60          9          4     6437.0        5.0     104690      0.001      0.000
    236.40          3          2     6396.0        5.0     104691      0.000      0.000
    236.20         11          2     6505.0        5.0     104692      0.000      0.000
    236.00          6          2     6312.0        5.0     104693      0.000      0.000
    235.80          6          1     6387.0        5.0     104694      0.000      0.000
    235.60          5          0     6356.0        5.0     104695      0.000      0.000
    235.40          8          2     6324.0        5.0     104696      0.000      0.000
    235.20          7          3     6271.0        5.0     104697      0.000      0.000
    235.00          5          1     6407.0        5.0     104698      0.000      0.000
    234.80          3          1     6495.0        5.0     104699      0.000      0.000
    234.60          8          2     6437.0        5.0     104700      0.000      0.000
    234.40          6          1     6373.0        5.0     104701      0.000      0.000
    234.20          4          0     6267.0        5.0     104702      0.000      0.000
    234.00          4          0     6440.0        5.0     104703      0.000      0.000
    233.80          8          1     6422.0        5.0     104704      0.000      0.000
    233.60          3          0     6473.0      5.008     104705      0.000      0.000
    233.40          7          2     6456.0        5.0     104706      0.000      0.000
    233.20          3          0     6297.0        5.0     104707      0.000      0.000
    233.00         10          3     6315.0        5.0     104708      0.000      0.000
    232.80          3          1     6235.0        5.0     104709      0.000      0.000
    232.60          4          2     6260.0        5.0     104710      0.000      0.000
    232.40          9          0     6412.0        5.0     104711      0.000      0.000
    232.20          4          1     6275.0        5.0     104712      0.000      0.000
    232.00          1          0     6382.0        5.0     104713      0.000      0.000
    231.80          4          2     6322.0        5.0     104714      0.000      0.000
    231.60          8          2     6306.0        5.0     104715      0.000      0.000
    231.40          6          1     6244.0        5.0     104716      0.000      0.000
    231.20          9          2     6409.0        5.0     104717      0.000      0.000
    231.00          7          0     6384.0        5.0     104718      0.000      0.000
    230.80         12          3     6371.0        5.0     104719      0.000      0.000
    230.60          6          1     6192.0        5.0     104720      0.000      0.000
    230.40          7          0     6151.0        5.0     104721      0.000      0.000
    230.40         10          3     6354.0        5.0     104722      0.000      0.000
    230.00          5          0     6277.0        5.0     104723      0.000      0.000
    229.80          7          2     6391.0        5.0     104724      0.000      0.000
    229.60          8          4     6209.0      5.008     104725      0.001      0.000
    229.40          4          1     6384.0        5.0     104726      0.000      0.000
    229.20          3          0     6299.0        5.0     104727      0.000      0.000
    229.00          3          0     6171.0        5.0     104728      0.000      0.000
    228.80          4          1     6423.0        5.0     104729      0.000      0.000
    228.60          5          2     6317.0        5.0     104730      0.000      0.000
    228.40          6          1     6338.0        5.0     104731      0.000      0.000
    228.20          3          0     6120.0        5.0     104732      0.000      0.000
    228.00          5          2     6344.0        5.0     104733      0.000      0.000
    227.80          5          0     6378.0        5.0     104734      0.000      0.000
    227.60          6          2     6167.0        5.0     104735      0.000      0.000
    227.40          6          3     6175.0        5.0     104736      0.000      0.000
    227.20          7          1     6159.0        5.0     104737      0.000      0.000
    227.00          5          0     6296.0        5.0     104738      0.000      0.000
    226.80          9          1     6322.0        5.0     104739      0.000      0.000
    226.60          6          1     6295.0        5.0     104740      0.000      0.000
    226.40          3          2     6304.0        5.0     104741      0.000      0.000
    226.20          8          1     6278.0        5.0     104742      0.000      0.000
    226.00          8          1     6396.0        5.0     104743      0.000      0.000
    225.80          6          0     6229.0        5.0     104744      0.000      0.000
    225.60         10          2     6297.0        5.0     104745      0.000      0.000
    225.40          3          2     6499.0        5.0     104746      0.000      0.000
    225.20          7          3     6238.0        5.0     104747      0.000      0.000
    225.00          3          0     6324.0        5.0     104748      0.000      0.000
    224.80          5          1     6298.0        5.0     104749      0.000      0.000
    224.60          9          1     6294.0        5.0     104750      0.000      0.000
    224.40          7          2     6380.0        5.0     104751      0.000      0.000
    224.20          4          0     6372.0      5.007     104752      0.000      0.000
    224.00          9          5     6229.0        5.0     104753      0.001      0.000
    223.80          5          1     6241.0        5.0     104754      0.000      0.000
    223.60         10          1     6364.0        5.0     104755      0.000      0.000
    223.40          9          2     6447.0        5.0     104756      0.000      0.000
    223.20          8          3     6373.0        5.0     104757      0.000      0.000
    223.00          4          0     6424.0        5.0     104758      0.000      0.000
    222.80          5          3     6358.0        5.0     104759      0.000      0.000
    222.60          7          1     6390.0        5.0     104760      0.000      0.000
    222.40          5          1     6411.0        5.0     104761      0.000      0.000
    222.20          7          3     6227.0      5.007     104762      0.000      0.000
    222.00          6          2     6322.0        5.0     104763      0.000      0.000
    221.80         10          2     6293.0        5.0     104764      0.000      0.000
    221.60         10          3     6453.0        5.0     104765      0.000      0.000
    221.40          9          2     6439.0        5.0     104766      0.000      0.000
    221.20          6          2     6322.0        5.0     104767      0.000      0.000
    221.00         10          3     6460.0        5.0     104768      0.000      0.000
    220.80          8          0     6373.0        5.0     104769      0.000      0.000
    220.60          8          3     6477.0        5.0     104770      0.000      0.000
    220.40          5          1     6356.0        5.0     104771      0.000      0.000
    220.20          4          1     6415.0        5.0     104772      0.000      0.000
    220.00          4          2     6165.0        5.0     104773      0.000      0.000
    219.80          9          0     6104.0        5.0     104774      0.000      0.000
    219.60          9          5     6344.0      5.008     104775      0.001      0.000
    219.40         10          1     6193.0        5.0     104776      0.000      0.000
    219.20          3          0     6218.0      5.008     104777      0.000      0.000
    219.00          3          0     6303.0        5.0     104778      0.000      0.000
    218.80          5          0     6411.0        5.0     104779      0.000      0.000
    218.60         10          0     6342.0        5.0     104780      0.000      0.000
    218.40          9          0     6276.0        5.0     104781      0.000      0.000
    218.20          7          1     6403.0        5.0     104782      0.000      0.000
    218.00         10          1     6246.0        5.0     104783      0.000      0.000
    217.80          7          1     6341.0        5.0     104784      0.000      0.000
    217.60          8          0     6322.0        5.0     104785      0.000      0.000
    217.40          7          3     6413.0        5.0     104786      0.000      0.000
    217.20          5          2     6484.0        5.0     104787      0.000      0.000
    217.00          4          1     6387.0        5.0     104788      0.000      0.000
    216.80          5          0     6301.0        5.0     104789      0.000      0.000
    216.60          6          0     6312.0        5.0     104790      0.000      0.000
    216.40          9          1     6363.0        5.0     104791      0.000      0.000
    216.20          9          1     6562.0        5.0     104792      0.000      0.000
    216.00          5          0     6441.0        5.0     104793      0.000      0.000
    215.80         11          1     6303.0        5.0     104794      0.000      0.000
    215.60         13          1     6264.0        5.0     104795      0.000      0.000
    215.40          8          0     6395.0        5.0     104796      0.000      0.000
    215.20          8          0     6362.0        5.0     104797      0.000      0.000
    215.00         11          1     6372.0        5.0     104798      0.000      0.000
    214.80          8          1     6175.0        5.0     104799      0.000      0.000
    214.60         10          1     6268.0        5.0     104800      0.000      0.000
    214.40          7          0     6289.0        5.0     104801      0.000      0.000
    214.20         11          3     6249.0        5.0     104802      0.000      0.000
    214.00          9          1     6486.0        5.0     104803      0.000      0.000
    213.80          6          1     6241.0      5.009     104804      0.000      0.000
    213.60         14          0     6405.0        5.0     104805      0.000      0.000
    213.40         13          1     6399.0        5.0     104806      0.000      0.000
    213.20         10          1     6298.0        5.0     104807      0.000      0.000
    213.00          7          3     6347.0        5.0     104808      0.000      0.000
    212.80         11          0     6542.0        5.0     104809      0.000      0.000
    212.60         12          1     6418.0        5.0     104810      0.000      0.000
